150
150
150
37 113
24 81
126 23
34 116
94 56
57 93
73 77
73 77
100 50
85 65
72 24
71 38
68 47
56 51
54 48
53 55
37 67
72 55
60 53
82 52
79 51
80 40
78 45
56 54
33 54
54 2
30 3
28 6
41 8
29 38
38 1
35 20
29 74
30 57
27 52
31 48
35 44
39 40
33 42
30 38
31 33
28 36
31 40
30 38
35 36
39 40
35 36
32 32
31 37
33 39
38 37
34 34
35 29
39 32
35 29
39 32
35 36
37 38
35 36
33 42
35 36
41 34
37 38
33 42
31 40
34 36
38 33
42 36
40 34
36 38
31 40
36 38
32 34
36 38
40 34
36 38
40 34
44 37
40 41
37 38
36 37
34 35
33 41
37 37
33 41
31 39
34 35
36 37
42 35
38 39
40 33
38 38
36 36
40 33
36 37
40 41
44 37
40 41
