0.0 0.0
235.0 44.833333333333336
590.0 192.36666666666667
690.0 196.9
780.0 252.14285714285714
850.0 245.50335570469798
820.0 252.16666666666666
1050.0 248.13333333333333
790.0 245.13333333333333
880.0 255.66666666666666
780.0 247.56666666666666
820.0 234.0
840.0 282.43333333333334
1000.0 195.36458333333334
940.0 257.29357798165137
1095.0 234.8695652173913
1140.0 303.31775700934577
995.0 285.34313725490193
775.0 264.39814814814815
850.0 312.59615384615387
840.0 270.90551181102364
970.0 316.50442477876106
840.0 281.75373134328356
895.0 275.2307692307692
740.0 245.45833333333334
765.0 252.8048780487805
1275.0 294.54545454545456
960.0 288.2758620689655
865.0 302.5
870.0 238.63636363636363
895.0 259.2647058823529
1040.0 225.71428571428572
935.0 248.50746268656715
895.0 241.15384615384616
960.0 280.1818181818182
870.0 249.85436893203882
765.0 234.6551724137931
820.0 247.15189873417722
835.0 277.40506329113924
830.0 282.8481012658228
870.0 229.43037974683546
915.0 238.93333333333334
870.0 232.13235294117646
870.0 239.6875
1005.0 298.59375
830.0 222.18309859154928
745.0 229.41176470588235
870.0 290.3521126760563
870.0 236.0126582278481
870.0 254.57746478873239
850.0 314.453125
820.0 276.3235294117647
835.0 261.4583333333333
1000.0 254.06666666666666
1045.0 211.3235294117647
940.0 263.515625
870.0 257.9577464788732
895.0 240.703125
870.0 253.5211267605634
1075.0 278.16901408450707
990.0 281.8666666666667
840.0 275.9154929577465
895.0 272.2
870.0 273.4507042253521
870.0 291.46666666666664
840.0 289.3333333333333
870.0 257.73333333333335
870.0 279.22535211267603
935.0 273.14285714285717
870.0 320.14084507042253
870.0 273.52564102564105
870.0 314.7972972972973
900.0 257.0945945945946
1020.0 280.5633802816901
870.0 271.4864864864865
895.0 291.3636363636364
820.0 281.68918918918916
805.0 284.3918918918919
850.0 327.56756756756755
915.0 346.9594594594595
850.0 283.39506172839504
1000.0 270.74074074074076
900.0 305.3333333333333
915.0 281.986301369863
800.0 242.3913043478261
820.0 273.9189189189189
815.0 276.35135135135135
930.0 282.5
810.0 288.7857142857143
895.0 280.4347826086956
910.0 294.24657534246575
780.0 296.8831168831169
975.0 256.8831168831169
900.0 306.09589041095893
1080.0 240.32894736842104
895.0 301.7361111111111
835.0 347.94520547945206
975.0 374.86301369863014
870.0 321.17283950617286
840.0 282.65432098765433
930.0 301.7283950617284
