0.0
62.166666666666664
184.4
192.26666666666668
208.125 219.92857142857142
216.02272727272728 223.8679245283019
461.25 271.1507936507937
309.0983606557377 315.0561797752809
389.4117647058824 327.80172413793105
438.9622641509434 257.5
412.84313725490193 308.6842105263158
341.57894736842104 364.54545454545456
368.5 447.5
403.5820895522388 435.3030303030303
422.8813559322034 473.94736842105266
424.3150684931507 553.5714285714286
409.4029850746269 434.6
412.5 430.3125
449.9230769230769 215.0
428.2716049382716 352.0
471.3888888888889 459.48275862068965
491.6666666666667 424.8076923076923
547.8125 448.14606741573033
511.59090909090907 382.0689655172414
521.5909090909091 419.6923076923077
491.2903225806452 397.14285714285717
485.29411764705884 509.2708333333333
463.6111111111111 453.1818181818182
485.2857142857143 492.6923076923077
465.7142857142857 509.6875
518.8235294117648 527.1052631578947
553.030303030303 516.5217391304348
543.3783783783783 477.22222222222223
518.5 480.51724137931035
505.5405405405405 467.03125
502.1951219512195 427.57142857142856
550.4651162790698 458.1081081081081
520.9574468085107 422.42424242424244
476.6279069767442 456.6216216216216
486.53846153846155 474.6341463414634
485.94594594594594 414.2307692307692
469.6341463414634 469.42857142857144
514.4594594594595 476.15384615384613
460.609756097561 449.5348837209302
509.61538461538464 437.0731707317073
469.4186046511628 458.3783783783784
473.0769230769231 502.20588235294116
524.1428571428571 403.1578947368421
410.0 448.52941176470586
480.0 467.2972972972973
490.8974358974359 437.94117647058823
483.0487804878049 449.44444444444446
467.05128205128204 448.0952380952381
450.42857142857144 485.39473684210526
492.56410256410254 436.1904761904762
482.90697674418607 508.55263157894734
548.8461538461538 505.8333333333333
505.3333333333333 433.0
528.4883720930233 504.7368421052632
472.6923076923077 496.1904761904762
471.14285714285717 503.8157894736842
443.20512820512823 509.8809523809524
442.43243243243245 508.125
484.11764705882354 469.8863636363636
428.0263157894737 472.625
474.11764705882354 458.97727272727275
460.5263157894737 495.875
471.6666666666667 467.2368421052632
480.875 469.2647058823529
445.45454545454544 515.9459459459459
433.625 467.3170731707317
492.7631578947368 483.5897435897436
408.3333333333333 506.0
515.6578947368421 454.4871794871795
509.2857142857143 517.7142857142857
546.3157894736842 540.3846153846154
507.9268292682927 516.9767441860465
514.3589743589744 513.170731707317
490.0 510.27777777777777
499.1025641025641 466.7857142857143
453.25581395348837 522.5
533.6486486486486 471.125
450.9756097560976 487.0833333333333
521.6216216216217 495.125
453.6585365853659 546.5277777777778
440.2564102564103 557.0238095238095
480.85714285714283 439.45652173913044
505.2564102564103 455.5952380952381
443.1707317073171 484.44444444444446
402.8378378378378 487.5
478.4848484848485 429.20454545454544
482.6388888888889 551.125
497.20588235294116 449.2105263157895
509.2105263157895 380.7142857142857
479.2857142857143 394.375
505.125 474.8333333333333
543.5526315789474 436.57142857142856
504.8809523809524 394.35483870967744
483.875 415.6666666666667
443.42105263157896 541.0
466.80555555555554 478.0487804878049
