0.0 0.0
225.0 41.02
225.0 175.62333333333333
293.0 178.12666666666667
351.5 181.21333333333334
356.0 188.21
402.5 211.00666666666666
356.5 220.12333333333333
368.0 228.77666666666667
366.0 230.83333333333334
365.5 231.46666666666667
358.0 238.53333333333333
359.0 219.85666666666665
350.5 213.99
376.5 222.82666666666665
364.5 236.43
378.0 248.62666666666667
347.5 220.31333333333333
350.0 222.91
353.5 220.80666666666667
402.5 236.33
376.5 234.31
373.0 240.2748344370861
369.0 235.41390728476821
360.0 216.86423841059602
354.0 239.58
410.5 223.14
377.0 218.55
409.0 237.89333333333335
403.5 232.27
428.0 234.53333333333333
395.0 238.43333333333334
423.5 234.04333333333332
425.5 262.03
449.0 246.85570469798657
475.0 271.64
490.0 263.28
425.5 247.43959731543623
425.5 261.25333333333333
450.0 254.83221476510067
425.5 256.8933333333333
474.0 262.27
464.0 260.11
456.0 274.5
425.5 268.8
442.0 259.1543624161074
485.0 279.5331125827815
409.0 260.27666666666664
409.0 261.07284768211923
439.5 269.47
452.5 275.0966666666667
425.5 273.14666666666665
428.0 266.8433333333333
456.5 264.248322147651
425.5 262.2633333333333
425.5 256.13
457.0 268.2633333333333
470.0 273.04
417.5 265.32666666666665
481.0 259.6333333333333
425.5 274.5629139072848
434.5 285.79333333333335
425.5 278.244966442953
431.0 264.36333333333334
445.0 276.71812080536915
437.5 259.5366666666667
404.5 267.53
432.5 261.0
425.5 275.73333333333335
409.0 263.5704697986577
442.0 252.79666666666665
442.0 274.18791946308727
458.5 277.2266666666667
459.0 296.2751677852349
475.0 292.47
451.5 288.16107382550337
442.0 272.44
471.0 286.55
476.5 268.2086092715232
468.5 302.14666666666665
481.0 285.06666666666666
516.5 287.7133333333333
444.0 277.9
453.0 251.9261744966443
469.5 272.24333333333334
485.5 270.63666666666666
494.0 260.1158940397351
495.0 264.46666666666664
477.5 258.06
522.5 274.37919463087246
491.0 270.4633333333333
472.5 275.86092715231786
449.5 275.95666666666665
486.5 257.3933333333333
445.0 253.67333333333335
454.5 252.68
476.0 277.3433333333333
466.5 281.0366666666667
492.5 275.64
438.0 284.37333333333333
