0.0 NA NA NA
41.02 NA NA NA
175.62333333333333 NA NA NA
178.12666666666667 NA NA NA
181.21333333333334 NA NA NA
188.21 NA NA NA
211.00666666666666 NA NA NA
220.12333333333333 NA NA NA
228.77666666666667 NA NA NA
230.83333333333334 NA NA NA
232.91724137931035 189.4 NA NA
234.7584745762712 252.453125 NA NA
215.6764705882353 228.73958333333334 NA NA
220.07894736842104 204.86458333333334 193.92857142857142 NA
206.69565217391303 236.86111111111111 235.9814814814815 NA
224.36486486486487 244.15384615384616 250.27 NA
258.7987012987013 238.28571428571428 237.53947368421052 NA
224.56849315068493 222.625 211.76666666666668 NA
222.1851851851852 200.83783783783784 237.41525423728814 NA
217.4923076923077 214.7 204.375 240.234375
270.375 210.43548387096774 220.60344827586206 236.94444444444446
236.7051282051282 228.3939393939394 243.93939393939394 229.51111111111112
226.52777777777777 255.78378378378378 241.47435897435898 237.05128205128204
214.33823529411765 242.84883720930233 243.67567567567568 237.8783783783784
203.08333333333334 217.8783783783784 220.57692307692307 224.9102564102564
243.4375 233.55 241.5 240.75581395348837
198.27777777777777 238.0 243.0897435897436 212.42307692307693
216.046875 210.6875 225.11627906976744 221.75714285714287
225.13888888888889 234.76388888888889 232.55128205128204 257.8974358974359
242.21875 251.1625 226.9 211.6627906976744
228.75 249.51388888888889 220.0 240.57692307692307
267.95 211.425 237.97142857142856 236.02857142857144
254.11904761904762 230.13235294117646 217.7972972972973 231.09459459459458
325.57894736842104 263.2368421052632 235.42424242424244 223.4268292682927
317.23809523809524 207.33823529411765 241.51388888888889 208.47297297297297
334.4891304347826 231.3548387096774 258.8125 237.42424242424244
342.78125 199.5909090909091 243.7941176470588 233.22857142857143
321.46153846153845 187.58620689655172 220.22972972972974 211.74193548387098
336.1354166666667 212.1060606060606 247.5735294117647 218.18571428571428
316.3942307692308 242.4655172413793 213.71621621621622 212.20967741935485
326.3645833333333 220.5151515151515 218.5735294117647 233.14285714285714
322.96 253.44117647058823 236.41379310344828 208.63513513513513
316.8695652173913 251.53947368421052 230.890625 220.39705882352942
341.9 271.3529411764706 209.04285714285714 242.1
345.1847826086956 248.4078947368421 226.796875 227.77941176470588
339.97 260.0882352941176 185.52857142857144 209.3
348.4339622641509 262.5833333333333 222.21666666666667 238.21875
326.5 235.35526315789474 218.875 237.5
351.0104166666667 214.1060606060606 216.0 226.77777777777777
325.7962962962963 256.3225806451613 221.96875 235.71212121212122
331.83673469387753 276.3285714285714 255.72413793103448 213.97297297297297
351.46666666666664 235.42307692307693 238.890625 245.0
333.3936170212766 250.84848484848484 230.22058823529412 229.20833333333334
294.6470588235294 289.875 221.18333333333334 227.34375
302.96666666666664 282.14102564102564 225.53125 220.16176470588235
324.5487804878049 276.4767441860465 211.1 188.25806451612902
324.1489361702128 281.7317073170732 208.77272727272728 226.3448275862069
338.6111111111111 275.12820512820514 228.0 226.25
337.90816326530614 263.65714285714284 201.97142857142856 224.01612903225808
344.37254901960785 239.83783783783784 192.28333333333333 210.609375
324.5892857142857 298.8030303030303 188.96296296296296 237.7
337.2830188679245 295.32894736842104 219.25 244.54545454545453
326.9479166666667 250.57142857142858 252.05172413793105 264.3833333333333
319.22727272727275 272.62820512820514 226.28787878787878 220.83823529411765
332.375 253.4047619047619 253.1206896551724 243.11666666666667
322.40909090909093 223.47435897435898 239.78787878787878 238.7058823529412
304.42391304347825 261.6212121212121 230.61428571428573 261.69444444444446
327.3690476190476 240.1216216216216 258.125 212.925
339.2717391304348 257.59090909090907 237.2 248.63888888888889
304.28 222.81944444444446 242.41935483870967 266.296875
312.2608695652174 273.0151515151515 206.75714285714287 203.04166666666666
317.81 294.7638888888889 242.7741935483871 213.3125
339.69565217391306 259.9375 267.84285714285716 213.31034482758622
352.6041666666667 307.52941176470586 257.47297297297297 241.25
350.2613636363636 290.10526315789474 272.25 240.5441176470588
343.4270833333333 266.6617647058824 285.63513513513516 227.21666666666667
316.98809523809524 261.8888888888889 268.6375 230.59375
316.20454545454544 302.61842105263156 271.3235294117647 245.44117647058823
321.625 278.42857142857144 233.35526315789474 228.16129032258064
336.53409090909093 298.86842105263156 301.70588235294116 261.75
317.5833333333333 285.7083333333333 285.8125 240.734375
306.8478260869565 296.03846153846155 295.125 236.9655172413793
323.76190476190476 251.76388888888889 269.175 258.015625
319.29347826086956 232.90625 220.56944444444446 213.02857142857144
328.0980392156863 234.07142857142858 298.203125 199.015625
339.61224489795916 247.21212121212122 227.97297297297297 237.46774193548387
314.74444444444447 243.3108108108108 233.77941176470588 233.22857142857143
327.46938775510205 227.6969696969697 228.55405405405406 246.88709677419354
276.5 272.171875 237.0857142857143 241.83333333333334
306.0777777777778 287.7027027027027 246.5151515151515 244.97058823529412
320.4878048780488 265.5121951219512 263.5945945945946 219.0483870967742
315.9222222222222 263.27027027027026 280.9268292682927 220.69642857142858
295.3488372093023 301.0285714285714 274.6025641025641 225.6969696969697
312.9268292682927 248.65853658536585 247.22972972972974 207.6290322580645
285.51063829787233 235.12820512820514 245.74285714285713 236.58620689655172
251.84883720930233 233.22222222222223 292.14102564102564 227.59375
325.28205128205127 262.25757575757575 290.7325581395349 221.7
321.06976744186045 269.5 282.7564102564103 238.125
287.68888888888887 288.5263157894737 287.25757575757575 234.01470588235293
296.0487804878049 251.66666666666666 286.9861111111111 310.2096774193548
