0.0
101.93333333333334
173.46666666666667
132.85714285714286 123.52941176470588
196.33928571428572 188.33333333333334
469.27272727272725 588.3333333333334
179.16666666666666 188.37037037037038
556.0 609.3617021276596
171.75675675675674 196.07142857142858
949.375 888.0645161290323
180.88235294117646 285.16129032258067
795.4545454545455 738.0
158.4375 159.28571428571428
562.4074074074074 636.4705882352941
175.37037037037038 210.0
768.0769230769231 657.3611111111111
161.29032258064515 180.2173913043478
918.0645161290323 843.939393939394
188.125 201.95652173913044
932.741935483871 964.7826086956521
151.78571428571428 203.28571428571428
911.1111111111111 990.1923076923077
164.82758620689654 176.07142857142858
891.8518518518518 785.5769230769231
218.39285714285714 175.71428571428572
917.4193548387096 897.9310344827586
126.36363636363636 297.5
925.3333333333334 829.2105263157895
181.38888888888889 335.7692307692308
934.7916666666666 543.0
151.53846153846155 251.11111111111111
923.3333333333334 665.3333333333334
240.71428571428572 340.17241379310343
940.0 764.516129032258
200.6060606060606 275.7352941176471
979.6666666666666 697.2368421052631
187.2058823529412 347.14285714285717
953.3870967741935 741.9230769230769
230.57142857142858 355.4166666666667
1040.625 1010.4545454545455
214.7058823529412 315.97222222222223
1075.0 943.8235294117648
208.0 360.6666666666667
912.5 1028.235294117647
167.16666666666666 346.875
985.5555555555555 894.3055555555555
169.48275862068965 266.40625
880.8928571428571 620.9677419354839
185.5 344.6296296296296
965.7142857142857 585.5
281.40625 347.5
986.7241379310345 750.8064516129032
141.40625 231.60714285714286
991.0344827586207 917.1153846153846
179.84848484848484 308.2758620689655
647.5 780.625
203.92857142857142 286.5
852.3076923076923 902.2058823529412
138.75 374.8333333333333
550.3846153846154 726.0294117647059
216.04166666666666 342.0967741935484
468.8636363636364 525.5714285714286
227.0 440.625
269.77272727272725 915.7142857142857
128.75 387.8125
881.6666666666666 949.7222222222222
128.57142857142858 473.38235294117646
921.578947368421 942.1621621621622
195.9090909090909 366.7142857142857
851.0 902.5641025641025
231.8181818181818 306.57142857142856
640.8333333333334 541.7741935483871
173.1818181818182 293.62068965517244
375.75 840.625
207.3684210526316 345.6666666666667
958.5 733.125
205.6818181818182 193.10344827586206
891.6 956.4814814814815
174.03846153846155 268.0357142857143
946.25 897.5806451612904
245.74074074074073 328.7931034482759
1000.0 959.375
149.8148148148148 324.3103448275862
923.3333333333334 1065.625
149.03846153846155 264.2857142857143
818.75 803.030303030303
192.30769230769232 519.1666666666666
973.9583333333334 595.7575757575758
151.34615384615384 410.5
1009.1304347826087 678.4375
153.46153846153845 303.8333333333333
744.375 839.5454545454545
201.15384615384616 303.1666666666667
846.6666666666666 755.7575757575758
175.19230769230768 309.6666666666667
1028.75 780.7352941176471
119.07407407407408 120.78125
954.8 850.6896551724138
182.96296296296296 341.71875
829.2 893.75
154.28571428571428 422.42424242424244
